# x_m,y_m,w_tr_right_m,w_tr_left_m
2.3722174066500057,-21.1948460634938343,2.3654277386820364,-21.1098680897175299
2.4223811771180550,-21.2812773956493935,2.4154020168710510,-21.1925324801478396
2.4785132184400047,-21.3639629165096068,2.4712629613051655,-21.2784298082990126
2.5347172316654110,-21.4465970485451329,2.5271979553434623,-21.3643020881630648
2.5946993351136074,-21.5265335776718345,2.5870201063433687,-21.4488594842443021
2.6547384555871827,-21.6064255119402269,2.6469082527212615,-21.5333630656708692
2.7178710097513963,-21.6838979717410893,2.7103769493704903,-21.6149469566241557
2.7810879705099727,-21.7612973018090941,2.7739284120454801,-21.6965019858804311
2.8487782203842280,-21.8348209816330474,2.8418662187612442,-21.7765274342305339
2.9165246845685431,-21.9082906542472351,2.9098612913110440,-21.8564637503905850
2.9872796237440911,-21.9788699713674696,2.9809211142663221,-21.9316298938955470
3.0580964656570853,-22.0493840750336929,3.0520409363060415,-22.0067021240714418
3.1322631942598709,-22.1163691315109041,3.1264076282364748,-22.0766922040227627
3.2064964315958395,-22.1832762732948261,3.2008377418585692,-22.1465887402858250
3.2842932154319371,-22.2460087357656562,3.2786659978979364,-22.2114731936697041
3.3621536037315325,-22.3086574794231609,3.3565676821929227,-22.2762755673776986
3.4434448299368232,-22.3667904129886921,3.4384301017708014,-22.3366505464059841
3.5248228707147224,-22.4247899227727743,3.5204016969913212,-22.3970064326428862
3.6109042420824706,-22.4755609669450358,3.6082880726947755,-22.4563279336716981
3.6970537321674142,-22.5262060979843923,3.6962587637995439,-22.5155599179449197
3.7866516001827990,-22.5704771208999695,3.7884977585521313,-22.5702602900989184
3.8762961193899850,-22.6146460961792677,3.8807796729127984,-22.6247876788329663
3.9683981409388047,-22.6534393823189433,3.9753225163791308,-22.6702026067021052
4.0605523586013943,-22.6920941799087359,4.0699008666391991,-22.7154248184027026
4.1553474504483878,-22.7237421179871326,4.1662756911609362,-22.7508965119581781
4.2501779033252500,-22.7552716259456496,4.2626392484939180,-22.7861047490833712
4.3468063916300732,-22.7807792065996324,4.3584298925200127,-22.8079167701729091
4.4434678652327699,-22.8061384217702532,4.4542062193254530,-22.8294805806358028
4.5418016394777538,-22.8239757496427345,4.5492566864651538,-22.8384605183713028
4.6401625630117271,-22.8415945565884826,4.6443511628912431,-22.8472895829834073
4.7398716353337829,-22.8483622976864602,4.7416310028505029,-22.8486267601087292
4.8395817294518375,-22.8548612136717040,4.8389593758961000,-22.8498171014295544
4.9393393679572739,-22.8488516394178340,4.9385460038738653,-22.8441751412268097
5.0390706151908651,-22.8426092814316704,5.0380589783778502,-22.8382329861070161
